dataset,partition,threat,flip_rate,seed,arm,source,policy,timing,final_acc,delta_acc,recovery,auroc,rounds_to_target,kept,skipped,dedup_shared
cifar10,dir1,label_flip,,2,lossheur_gate_v2,lossheur,P1,online,0.572,0.06312499999999999,0.5580110497237566,0.8390204737053393,,,,
cifar10,dir1,label_flip,,2,lossheur_gatew_v2,lossheur,P2,online,0.550625,0.041750000000000065,0.36906077348066346,0.825772782015255,,,,
cifar10,dir1,label_flip,,2,lossheur_mult,lossheur,P3,online,0.546625,0.03775000000000006,0.333701657458564,0.8859895624247289,,,,
cifar10,dir1,label_flip,,2,lossheur_zgate_v2,lossheur,P4,online,0.524625,0.015750000000000042,0.1392265193370169,1.0,,,,
cifar10,dir1,label_flip,,2,observer,,,,0.508875,0.0,0.0,,,,,
cifar10,dir1,label_flip,,2,oracle_excl,,,,0.622,0.11312500000000003,1.0,,73.0,,,
cifar10,dir1,label_flip,,2,random_excl,,,,0.421375,-0.08749999999999997,-0.7734806629834249,,,,,
cifar10,dir1,label_flip,,2,shapleyfl_gate_v2,shapleyfl,P1,online,0.533625,0.02475000000000005,0.2187845303867407,0.49217181854676834,,,,
cifar10,dir1,label_flip,,2,shapleyfl_gatew_v2,shapleyfl,P2,online,0.536,0.027125000000000066,0.2397790055248624,0.4765154556403051,,,,
cifar10,dir1,label_flip,,2,shapleyfl_mult,shapleyfl,P3,online,0.5675,0.05862500000000004,0.5182320441988952,0.8823765556001606,,,,
cifar10,dir1,label_flip,,2,shapleyfl_zgate_v2,shapleyfl,P4,online,0.510875,0.0020000000000000018,0.017679558011049736,0.8065034122842232,,,,
cifar10,dir1,label_flip,,2,t2_random_k50,,,,0.394875,-0.11399999999999999,-1.007734806629834,,,50.0,,False
cifar10,dir1,label_flip,,2,t2_random_k51,,,,0.480375,-0.02849999999999997,-0.2519337016574582,,,51.0,,False
cifar10,dir1,label_flip,,2,t2_random_k52,,,,0.51175,0.002875000000000072,0.025414364640884608,,,52.0,,False
cifar10,dir1,label_flip,,2,t2_random_k53,,,,0.466125,-0.042749999999999955,-0.3779005524861873,,,53.0,,False
cifar10,dir1,label_flip,,2,t2_random_k56,,,,0.49425,-0.014624999999999944,-0.12928176795580057,,,56.0,,False
cifar10,dir1,label_flip,,2,t2_random_k58,,,,0.467375,-0.04149999999999998,-0.3668508287292815,,,58.0,,False
cifar10,dir1,label_flip,,2,t2_sign_comfedsv,comfedsv,P1,retrain,0.585625,0.07674999999999998,0.6784530386740328,,,52.0,,False
cifar10,dir1,label_flip,,2,t2_sign_fedif,fedif,P1,retrain,0.60725,0.09837499999999999,0.869613259668508,,85.0,58.0,,False
cifar10,dir1,label_flip,,2,t2_sign_fedsv,fedsv,P1,retrain,0.582375,0.07350000000000001,0.6497237569060773,,,51.0,,False
cifar10,dir1,label_flip,,2,t2_sign_flirds,flirds,P1,retrain,0.622,0.11312500000000003,1.0,,73.0,53.0,,False
cifar10,dir1,label_flip,,2,t2_sign_flirds1st,flirds1st,P1,retrain,0.603375,0.09450000000000003,0.8353591160220994,,83.0,56.0,,False
cifar10,dir1,label_flip,,2,t2_sign_gtg,gtg,P1,retrain,0.576125,0.06725000000000003,0.5944751381215471,,,50.0,,False
cifar10,dir1,label_flip,,2,t2_sign_lossheur,lossheur,P1,retrain,0.622,0.11312500000000003,1.0,,73.0,53.0,,True
cifar10,dir1,label_flip,,2,t2_sign_shapleyfl,shapleyfl,P1,retrain,0.57225,0.06337500000000007,0.5602209944751386,,,51.0,,False
cifar10,dir1,label_flip,,2,t2_signw_comfedsv,comfedsv,P2,retrain,0.583875,0.07500000000000007,0.6629834254143651,,,52.0,,False
cifar10,dir1,label_flip,,2,t2_signw_fedif,fedif,P2,retrain,0.615,0.10612500000000002,0.9381215469613259,,85.0,58.0,,False
cifar10,dir1,label_flip,,2,t2_signw_fedsv,fedsv,P2,retrain,0.586875,0.07800000000000007,0.6895027624309397,,,51.0,,False
cifar10,dir1,label_flip,,2,t2_signw_flirds,flirds,P2,retrain,0.616,0.10712500000000003,0.9469613259668508,,73.0,53.0,,False
cifar10,dir1,label_flip,,2,t2_signw_flirds1st,flirds1st,P2,retrain,0.622,0.11312500000000003,1.0,,81.0,56.0,,False
cifar10,dir1,label_flip,,2,t2_signw_gtg,gtg,P2,retrain,0.59275,0.08387500000000003,0.7414364640883979,,,50.0,,False
cifar10,dir1,label_flip,,2,t2_signw_lossheur,lossheur,P2,retrain,0.616375,0.10750000000000004,0.9502762430939228,,79.0,53.0,,False
cifar10,dir1,label_flip,,2,t2_signw_shapleyfl,shapleyfl,P2,retrain,0.587875,0.07900000000000007,0.6983425414364646,,,51.0,,False
cifar10,dir1,label_flip,,2,vanilla,,,,0.508875,0.0,0.0,,,,,
cifar10,iid,clean,,0,flirds_gate_v1,flirds,P1v1,online,0.64375,-0.005374999999999908,,,67.0,,,
cifar10,iid,clean,,0,flirds_gate_v2,flirds,P1,online,0.645375,-0.00374999999999992,,,63.0,,,
cifar10,iid,clean,,0,flirds_gatew_v1,,,,0.6455,-0.0036249999999999893,,,67.0,,,
cifar10,iid,clean,,0,flirds_gatew_v2,flirds,P2,online,0.636875,-0.012249999999999983,,,67.0,,,
cifar10,iid,clean,,0,flirds_mult,flirds,P3,online,0.646875,-0.0022499999999999742,,,64.0,,,
cifar10,iid,clean,,0,flirds_zgate_v2,flirds,P4,online,0.6455,-0.0036249999999999893,,,61.0,,,
cifar10,iid,clean,,0,observer,,,,0.64975,0.0006250000000000977,,,65.0,,,
cifar10,iid,clean,,0,t2_random_k79,,,,0.637625,-0.011499999999999955,,,67.0,79.0,,False
cifar10,iid,clean,,0,t2_sign_flirds,flirds,P1,retrain,0.646875,-0.0022499999999999742,,,61.0,79.0,,False
cifar10,iid,clean,,0,t2_signw_flirds,flirds,P2,retrain,0.631875,-0.017249999999999988,,,66.0,79.0,,False
cifar10,iid,clean,,0,vanilla,,,,0.649125,0.0,,,65.0,,,
cifar10,iid,clean,,1,flirds_gate_v1,flirds,P1v1,online,0.6395,-0.008750000000000036,,,66.0,,,
cifar10,iid,clean,,1,flirds_gate_v2,flirds,P1,online,0.64875,0.000500000000000056,,,66.0,,,
cifar10,iid,clean,,1,flirds_gatew_v1,,,,0.614875,-0.033375000000000044,,,66.0,,,
cifar10,iid,clean,,1,flirds_gatew_v2,flirds,P2,online,0.646625,-0.0016249999999999876,,,67.0,,,
cifar10,iid,clean,,1,flirds_mult,flirds,P3,online,0.648125,-0.00012500000000004174,,,63.0,,,
cifar10,iid,clean,,1,flirds_zgate_v2,flirds,P4,online,0.650125,0.00187499999999996,,,63.0,,,
cifar10,iid,clean,,1,observer,,,,0.647125,-0.0011250000000000426,,,62.0,,,
cifar10,iid,clean,,1,t2_random_k74,,,,0.64,-0.00824999999999998,,,64.0,74.0,,False
cifar10,iid,clean,,1,t2_sign_flirds,flirds,P1,retrain,0.641,-0.007249999999999979,,,67.0,74.0,,False
cifar10,iid,clean,,1,t2_signw_flirds,flirds,P2,retrain,0.632375,-0.015874999999999972,,,72.0,74.0,,False
cifar10,iid,clean,,1,vanilla,,,,0.64825,0.0,,,62.0,,,
cifar10,iid,clean,,2,flirds_gate_v1,flirds,P1v1,online,0.641125,-0.007750000000000035,,,64.0,,,
cifar10,iid,clean,,2,flirds_gate_v2,flirds,P1,online,0.63425,-0.014624999999999999,,,65.0,,,
cifar10,iid,clean,,2,flirds_gatew_v1,,,,0.641375,-0.007499999999999951,,,66.0,,,
cifar10,iid,clean,,2,flirds_gatew_v2,flirds,P2,online,0.64025,-0.008624999999999994,,,62.0,,,
cifar10,iid,clean,,2,flirds_mult,flirds,P3,online,0.645,-0.003874999999999962,,,62.0,,,
cifar10,iid,clean,,2,flirds_zgate_v2,flirds,P4,online,0.648625,-0.00024999999999997247,,,62.0,,,
cifar10,iid,clean,,2,observer,,,,0.646875,-0.0020000000000000018,,,62.0,,,
cifar10,iid,clean,,2,t2_random_k74,,,,0.64075,-0.008124999999999938,,,62.0,74.0,,False
cifar10,iid,clean,,2,t2_sign_flirds,flirds,P1,retrain,0.637875,-0.01100000000000001,,,58.0,74.0,,False
cifar10,iid,clean,,2,t2_signw_flirds,flirds,P2,retrain,0.630125,-0.018749999999999933,,,62.0,74.0,,False
cifar10,iid,clean,,2,vanilla,,,,0.648875,0.0,,,62.0,,,
cifar10,iid,free_rider,,0,flirds_gate_v1,flirds,P1v1,online,0.60475,-0.005124999999999935,-0.20707070707070405,1.0,68.0,,,
cifar10,iid,free_rider,,0,flirds_gate_v2,flirds,P1,online,0.625625,0.015750000000000042,0.6363636363636368,0.9333333333333333,71.0,,,
cifar10,iid,free_rider,,0,flirds_gatew_v1,,,,0.61775,0.007875000000000076,0.3181818181818206,1.0,74.0,,,
cifar10,iid,free_rider,,0,flirds_gatew_v2,flirds,P2,online,0.62725,0.01737500000000003,0.7020202020202018,0.9166666666666666,69.0,,,
cifar10,iid,free_rider,,0,flirds_mult,flirds,P3,online,0.627875,0.018000000000000016,0.7272727272727264,0.4645833333333333,83.0,,,
cifar10,iid,free_rider,,0,flirds_zgate_v2,flirds,P4,online,0.6055,-0.004374999999999907,-0.17676767676767263,0.9,114.0,,,
cifar10,iid,free_rider,,0,observer,,,,0.60875,-0.0011249999999999316,-0.0454545454545426,,111.0,,,
cifar10,iid,free_rider,,0,oracle_excl,,,,0.634625,0.02475000000000005,1.0,,69.0,,,
cifar10,iid,free_rider,,0,random_excl,,,,0.6035,-0.0063749999999999085,-0.25757575757575335,,118.0,,,
cifar10,iid,free_rider,,0,t2_random_k57,,,,0.593875,-0.015999999999999903,-0.6464646464646413,,,57.0,,False
cifar10,iid,free_rider,,0,t2_sign_flirds,flirds,P1,retrain,0.633875,0.02400000000000002,0.9696969696969686,,67.0,57.0,,False
cifar10,iid,free_rider,,0,t2_signw_flirds,flirds,P2,retrain,0.625,0.015125000000000055,0.6111111111111122,,77.0,57.0,,False
cifar10,iid,free_rider,,0,vanilla,,,,0.609875,0.0,0.0,,111.0,,,
cifar10,iid,free_rider,,1,flirds_gate_v1,flirds,P1v1,online,0.63125,0.028124999999999956,0.8333333333333334,1.0,70.0,,,
cifar10,iid,free_rider,,1,flirds_gate_v2,flirds,P1,online,0.6355,0.03237499999999993,0.9592592592592587,0.85,70.0,,,
cifar10,iid,free_rider,,1,flirds_gatew_v1,,,,0.630375,0.027249999999999996,0.8074074074074086,1.0,72.0,,,
cifar10,iid,free_rider,,1,flirds_gatew_v2,flirds,P2,online,0.63525,0.03212499999999996,0.9518518518518522,0.9166666666666666,69.0,,,
cifar10,iid,free_rider,,1,flirds_mult,flirds,P3,online,0.62025,0.017124999999999946,0.5074074074074066,0.38708333333333333,79.0,,,
cifar10,iid,free_rider,,1,flirds_zgate_v2,flirds,P4,online,0.60575,0.0026249999999999885,0.07777777777777756,0.9166666666666666,110.0,,,
cifar10,iid,free_rider,,1,observer,,,,0.602875,-0.00024999999999997247,-0.007407407407406604,,108.0,,,
cifar10,iid,free_rider,,1,oracle_excl,,,,0.636875,0.03374999999999995,1.0,,63.0,,,
cifar10,iid,free_rider,,1,random_excl,,,,0.603625,0.0004999999999999449,0.014814814814813207,,106.0,,,
cifar10,iid,free_rider,,1,t2_random_k52,,,,0.585375,-0.017750000000000044,-0.525925925925928,,,52.0,,False
cifar10,iid,free_rider,,1,t2_sign_flirds,flirds,P1,retrain,0.633125,0.030000000000000027,0.8888888888888911,,67.0,52.0,,False
cifar10,iid,free_rider,,1,t2_signw_flirds,flirds,P2,retrain,0.6255,0.022374999999999923,0.6629629629629618,,73.0,52.0,,False
cifar10,iid,free_rider,,1,vanilla,,,,0.603125,0.0,0.0,,108.0,,,
cifar10,iid,free_rider,,2,flirds_gate_v1,flirds,P1v1,online,0.62675,0.014875000000000083,0.6329787234042568,1.0,71.0,,,
cifar10,iid,free_rider,,2,flirds_gate_v2,flirds,P1,online,0.631375,0.019500000000000073,0.8297872340425536,0.8666666666666667,65.0,,,
cifar10,iid,free_rider,,2,flirds_gatew_v1,,,,0.6265,0.014624999999999999,0.6223404255319128,1.0,71.0,,,
cifar10,iid,free_rider,,2,flirds_gatew_v2,flirds,P2,online,0.6325,0.020625000000000004,0.8776595744680824,0.8666666666666667,65.0,,,
cifar10,iid,free_rider,,2,flirds_mult,flirds,P3,online,0.6295,0.017625000000000002,0.7499999999999977,0.35791666666666666,75.0,,,
cifar10,iid,free_rider,,2,flirds_zgate_v2,flirds,P4,online,0.61375,0.001875000000000071,0.07978723404255596,0.8333333333333334,108.0,,,
cifar10,iid,free_rider,,2,observer,,,,0.6135,0.0016250000000000986,0.06914893617021674,,102.0,,,
cifar10,iid,free_rider,,2,oracle_excl,,,,0.635375,0.023500000000000076,1.0,,66.0,,,
cifar10,iid,free_rider,,2,random_excl,,,,0.588625,-0.023249999999999993,-0.9893617021276561,,,,,
cifar10,iid,free_rider,,2,t2_random_k54,,,,0.591,-0.020874999999999977,-0.8882978723404217,,,54.0,,False
cifar10,iid,free_rider,,2,t2_sign_flirds,flirds,P1,retrain,0.63075,0.018875000000000086,0.8031914893617031,,66.0,54.0,,False
cifar10,iid,free_rider,,2,t2_signw_flirds,flirds,P2,retrain,0.62475,0.01287500000000008,0.5478723404255336,,66.0,54.0,,False
cifar10,iid,free_rider,,2,vanilla,,,,0.611875,0.0,0.0,,102.0,,,
cifar10,iid,frrand,,0,flirds_gate_v1,flirds,P1v1,online,0.6195,0.008625000000000105,0.36125654450262085,0.9833333333333333,96.0,,,
cifar10,iid,frrand,,0,flirds_gate_v2,flirds,P1,online,0.6105,-0.0003749999999999032,-0.015706806282718398,0.8683333333333334,87.0,,,
cifar10,iid,frrand,,0,flirds_gatew_v1,,,,0.631875,0.02100000000000002,0.8795811518324582,1.0,76.0,,,
cifar10,iid,frrand,,0,flirds_gatew_v2,flirds,P2,online,0.6295,0.018625000000000003,0.7801047120418819,0.9666666666666667,72.0,,,
cifar10,iid,frrand,,0,flirds_mult,flirds,P3,online,0.62775,0.016875000000000084,0.7068062827225139,0.46291666666666664,83.0,,,
cifar10,iid,frrand,,0,flirds_zgate_v2,flirds,P4,online,0.60625,-0.00462499999999999,-0.19371727748690984,0.87625,112.0,,,
cifar10,iid,frrand,,0,observer,,,,0.610875,0.0,0.0,,111.0,,,
cifar10,iid,frrand,,0,oracle_excl,,,,0.63475,0.02387500000000009,1.0,,65.0,,,
cifar10,iid,frrand,,0,random_excl,,,,0.60375,-0.007124999999999937,-0.29842931937172396,,116.0,,,
cifar10,iid,frrand,,0,t2_random_k78,,,,0.590625,-0.02024999999999999,-0.848167539267012,,,78.0,,False
cifar10,iid,frrand,,0,t2_sign_flirds,flirds,P1,retrain,0.61775,0.0068750000000000755,0.28795811518324815,,88.0,78.0,,False
cifar10,iid,frrand,,0,t2_signw_flirds,flirds,P2,retrain,0.62,0.00912500000000005,0.3821989528795818,,72.0,78.0,,False
cifar10,iid,frrand,,0,vanilla,,,,0.610875,0.0,0.0,,111.0,,,
cifar10,iid,frrand,,1,flirds_gate_v1,flirds,P1v1,online,0.6125,0.01100000000000001,0.3142857142857153,0.9666666666666667,88.0,,,
cifar10,iid,frrand,,1,flirds_gate_v2,flirds,P1,online,0.63175,0.03025,0.8642857142857162,0.83375,81.0,,,
cifar10,iid,frrand,,1,flirds_gatew_v1,,,,0.633375,0.03187499999999999,0.9107142857142874,1.0,71.0,,,
cifar10,iid,frrand,,1,flirds_gatew_v2,flirds,P2,online,0.632375,0.030874999999999986,0.8821428571428588,0.9558333333333333,68.0,,,
cifar10,iid,frrand,,1,flirds_mult,flirds,P3,online,0.622375,0.020874999999999977,0.5964285714285721,0.39333333333333337,79.0,,,
cifar10,iid,frrand,,1,flirds_zgate_v2,flirds,P4,online,0.60675,0.005249999999999977,0.1499999999999997,0.9166666666666666,106.0,,,
cifar10,iid,frrand,,1,observer,,,,0.6015,0.0,0.0,,108.0,,,
cifar10,iid,frrand,,1,oracle_excl,,,,0.6365,0.03499999999999992,1.0,,63.0,,,
cifar10,iid,frrand,,1,random_excl,,,,0.605125,0.0036249999999999893,0.10357142857142851,,106.0,,,
cifar10,iid,frrand,,1,t2_random_k66,,,,0.602125,0.0006249999999999867,0.017857142857142516,,115.0,66.0,,False
cifar10,iid,frrand,,1,t2_sign_flirds,flirds,P1,retrain,0.619375,0.017874999999999974,0.5107142857142861,,83.0,66.0,,False
cifar10,iid,frrand,,1,t2_signw_flirds,flirds,P2,retrain,0.6245,0.02300000000000002,0.6571428571428592,,73.0,66.0,,False
cifar10,iid,frrand,,1,vanilla,,,,0.6015,0.0,0.0,,108.0,,,
cifar10,iid,frrand,,2,flirds_gate_v1,flirds,P1v1,online,0.617875,0.004124999999999934,0.19879518072288901,1.0,93.0,,,
cifar10,iid,frrand,,2,flirds_gate_v2,flirds,P1,online,0.627625,0.01387499999999997,0.6686746987951814,0.9375,78.0,,,
cifar10,iid,frrand,,2,flirds_gatew_v1,,,,0.626375,0.012624999999999997,0.6084337349397608,1.0,69.0,,,
cifar10,iid,frrand,,2,flirds_gatew_v2,flirds,P2,online,0.630625,0.016874999999999973,0.813253012048194,0.9333333333333333,64.0,,,
cifar10,iid,frrand,,2,flirds_mult,flirds,P3,online,0.627625,0.01387499999999997,0.6686746987951814,0.39375,79.0,,,
cifar10,iid,frrand,,2,flirds_zgate_v2,flirds,P4,online,0.612,-0.0017500000000000293,-0.08433734939759203,0.8329166666666666,108.0,,,
cifar10,iid,frrand,,2,observer,,,,0.61375,0.0,0.0,,105.0,,,
cifar10,iid,frrand,,2,oracle_excl,,,,0.6345,0.020749999999999935,1.0,,66.0,,,
cifar10,iid,frrand,,2,random_excl,,,,0.59,-0.02375000000000005,-1.144578313253018,,,,,
cifar10,iid,frrand,,2,t2_random_k70,,,,0.60225,-0.011500000000000066,-0.5542168674698844,,113.0,70.0,,False
cifar10,iid,frrand,,2,t2_sign_flirds,flirds,P1,retrain,0.617,0.003249999999999975,0.15662650602409567,,83.0,70.0,,False
cifar10,iid,frrand,,2,t2_signw_flirds,flirds,P2,retrain,0.62025,0.00649999999999995,0.31325301204819134,,68.0,70.0,,False
cifar10,iid,frrand,,2,vanilla,,,,0.61375,0.0,0.0,,105.0,,,
cifar10,iid,grad_noise,,0,flirds_gate_v1,flirds,P1v1,online,0.583625,0.32487499999999997,0.8643165946125706,1.0,62.0,,,
cifar10,iid,grad_noise,,0,flirds_gate_v2,flirds,P1,online,0.6285,0.36974999999999997,0.9837046890588625,1.0,58.0,,,
cifar10,iid,grad_noise,,0,flirds_gatew_v1,,,,0.583625,0.32487499999999997,0.8643165946125706,1.0,69.0,,,
cifar10,iid,grad_noise,,0,flirds_gatew_v2,flirds,P2,online,0.613625,0.354875,0.944130362487529,1.0,87.0,,,
cifar10,iid,grad_noise,,0,flirds_mult,flirds,P3,online,0.551875,0.293125,0.779847023611573,1.0,,,,
cifar10,iid,grad_noise,,0,flirds_zgate_v2,flirds,P4,online,0.297,0.038250000000000006,0.10176255404057201,1.0,,,,
cifar10,iid,grad_noise,,0,observer,,,,0.282875,0.024125000000000008,0.06418357166611242,,,,,
cifar10,iid,grad_noise,,0,oracle_excl,,,,0.634625,0.375875,1.0,,69.0,,,
cifar10,iid,grad_noise,,0,random_excl,,,,0.2655,0.006750000000000034,0.017958097771865737,,,,,
cifar10,iid,grad_noise,,0,t2_random_k45,,,,0.263125,0.004375000000000018,0.01163950781509815,,,45.0,,False
cifar10,iid,grad_noise,,0,t2_sign_flirds,flirds,P1,retrain,0.62325,0.3645,0.9697372796807449,,74.0,45.0,,False
cifar10,iid,grad_noise,,0,t2_signw_flirds,flirds,P2,retrain,0.61025,0.3515,0.9351513136015962,,84.0,45.0,,False
cifar10,iid,grad_noise,,0,vanilla,,,,0.25875,0.0,0.0,,,,,
cifar10,iid,grad_noise,,1,flirds_gate_v1,flirds,P1v1,online,0.57475,0.323,0.8386887374229147,1.0,86.0,,,
cifar10,iid,grad_noise,,1,flirds_gate_v2,flirds,P1,online,0.590125,0.33837500000000004,0.8786108406361572,1.0,68.0,,,
cifar10,iid,grad_noise,,1,flirds_gatew_v1,,,,0.5775,0.32575000000000004,0.8458292762090232,1.0,86.0,,,
cifar10,iid,grad_noise,,1,flirds_gatew_v2,flirds,P2,online,0.61525,0.3635,0.9438493995456021,1.0,68.0,,,
cifar10,iid,grad_noise,,1,flirds_mult,flirds,P3,online,0.51975,0.26800000000000007,0.6958779617007467,1.0,,,,
cifar10,iid,grad_noise,,1,flirds_zgate_v2,flirds,P4,online,0.33625,0.08450000000000002,0.21940928270042198,1.0,,,,
cifar10,iid,grad_noise,,1,observer,,,,0.247,-0.0047499999999999765,-0.012333657903278096,,,,,
cifar10,iid,grad_noise,,1,oracle_excl,,,,0.636875,0.385125,1.0,,63.0,,,
cifar10,iid,grad_noise,,1,random_excl,,,,0.274375,0.022625000000000006,0.058747160012982816,,,,,
cifar10,iid,grad_noise,,1,t2_random_k45,,,,0.259375,0.007625000000000048,0.019798766634209798,,,45.0,,False
cifar10,iid,grad_noise,,1,t2_sign_flirds,flirds,P1,retrain,0.626375,0.37462500000000004,0.9727361246348589,,69.0,45.0,,False
cifar10,iid,grad_noise,,1,t2_signw_flirds,flirds,P2,retrain,0.610625,0.358875,0.9318403115871471,,77.0,45.0,,False
cifar10,iid,grad_noise,,1,vanilla,,,,0.25175,0.0,0.0,,,,,
cifar10,iid,grad_noise,,2,flirds_gate_v1,flirds,P1v1,online,0.580375,0.32175,0.8540145985401458,1.0,79.0,,,
cifar10,iid,grad_noise,,2,flirds_gate_v2,flirds,P1,online,0.624375,0.36575,0.9708029197080291,1.0,55.0,,,
cifar10,iid,grad_noise,,2,flirds_gatew_v1,,,,0.570375,0.31174999999999997,0.8274717982747178,1.0,62.0,,,
cifar10,iid,grad_noise,,2,flirds_gatew_v2,flirds,P2,online,0.6265,0.36787499999999995,0.9764432647644324,1.0,52.0,,,
cifar10,iid,grad_noise,,2,flirds_mult,flirds,P3,online,0.527125,0.26849999999999996,0.7126741871267417,1.0,,,,
cifar10,iid,grad_noise,,2,flirds_zgate_v2,flirds,P4,online,0.324125,0.0655,0.1738553417385534,1.0,,,,
cifar10,iid,grad_noise,,2,observer,,,,0.25825,-0.0003750000000000142,-0.0009953550099535877,,,,,
cifar10,iid,grad_noise,,2,oracle_excl,,,,0.635375,0.37675000000000003,1.0,,66.0,,,
cifar10,iid,grad_noise,,2,random_excl,,,,0.2535,-0.005124999999999991,-0.013603185136031825,,,,,
cifar10,iid,grad_noise,,2,t2_random_k50,,,,0.28525,0.02662500000000001,0.07067020570670207,,,50.0,,False
cifar10,iid,grad_noise,,2,t2_sign_flirds,flirds,P1,retrain,0.627625,0.369,0.9794293297942932,,66.0,50.0,,False
cifar10,iid,grad_noise,,2,t2_signw_flirds,flirds,P2,retrain,0.61375,0.355125,0.942601194426012,,72.0,50.0,,False
cifar10,iid,grad_noise,,2,vanilla,,,,0.258625,0.0,0.0,,,,,
cifar10,iid,label_flip,0.15,0,flirds_gate_v1,flirds,P1v1,online,0.607625,-0.02300000000000002,16.72727272727256,0.6931483816729719,67.0,,,
cifar10,iid,label_flip,0.15,0,flirds_gate_v2,flirds,P1,online,0.6245,-0.006124999999999936,4.454545454545359,0.575031525851198,70.0,,,
cifar10,iid,label_flip,0.15,0,flirds_gatew_v1,,,,0.61925,-0.011375000000000024,8.272727272727199,0.6300966792770072,76.0,,,
cifar10,iid,label_flip,0.15,0,flirds_gatew_v2,flirds,P2,online,0.618125,-0.012499999999999956,9.090909090908958,0.37620849096258935,72.0,,,
cifar10,iid,label_flip,0.15,0,flirds_mult,flirds,P3,online,0.625625,-0.0050000000000000044,3.6363636363636,0.3858764186633039,70.0,,,
cifar10,iid,label_flip,0.15,0,flirds_zgate_v2,flirds,P4,online,0.621625,-0.009000000000000008,6.545454545454479,0.6477511559478772,73.0,,,
cifar10,iid,label_flip,0.15,0,oracle_excl,,,,0.62925,-0.001375000000000015,1.0,,69.0,,,
cifar10,iid,label_flip,0.15,0,random_excl,,,,0.612625,-0.018000000000000016,13.090909090908958,,76.0,,,
cifar10,iid,label_flip,0.15,0,vanilla,,,,0.630625,0.0,-0.0,,70.0,,,
cifar10,iid,label_flip,0.15,1,flirds_gate_v1,flirds,P1v1,online,0.628375,-0.0020000000000000018,-0.4,0.6274038461538461,72.0,,,
cifar10,iid,label_flip,0.15,1,flirds_gate_v2,flirds,P1,online,0.6225,-0.007874999999999965,-1.5749999999999917,0.6466346153846154,73.0,,,
cifar10,iid,label_flip,0.15,1,flirds_gatew_v1,,,,0.627,-0.003375000000000017,-0.6750000000000028,0.6646634615384616,75.0,,,
cifar10,iid,label_flip,0.15,1,flirds_gatew_v2,flirds,P2,online,0.612,-0.01837500000000003,-3.675000000000003,0.500801282051282,75.0,,,
cifar10,iid,label_flip,0.15,1,flirds_mult,flirds,P3,online,0.63025,-0.00012500000000004174,-0.025000000000008328,0.40024038461538464,70.0,,,
cifar10,iid,label_flip,0.15,1,flirds_zgate_v2,flirds,P4,online,0.636625,0.006249999999999978,1.2499999999999944,0.7303685897435896,71.0,,,
cifar10,iid,label_flip,0.15,1,oracle_excl,,,,0.635375,0.0050000000000000044,1.0,,68.0,,,
